,Infection_rate,Sequential_test,Stop_rule,Repeat,Prob_threshold,Acc,Acc_SD,Sens,Sens_SD,Spec,Spec_SD,PPV,PPV_SD,NPV,NPV_SD,Test_consum,Test_consum_SD,Ind_consum,Ind_consum_SD,Batch_consum,Batch_consum_SD
0,0.001,True,3,1,0.3,0.9994814000000005,8.588246607892687e-05,0.6712575098289771,0.04845649792621059,0.9998149095141193,5.171066819874318e-05,0.7887291458124858,0.04439537531103653,0.9996660098183894,5.711004957057784e-05,7072.14,166.85280635907506,697.57,78.05401587323611,6374.57,104.07187250388381
0,0.01,True,3,1,0.3,0.9957777999999999,0.00020877507107657623,0.6714963022780018,0.015430141263149616,0.9990305629851313,0.0001011154816698816,0.8742903398267401,0.011155842598376788,0.996712521452274,0.00017471032668022363,24990.87,285.49870084085876,4099.07,139.52540444251895,20891.8,164.51766046859714
0,0.03,True,3,1,0.3,0.9877618000000004,0.00034439342078911435,0.6716661987620985,0.009021640683536647,0.997543946997115,0.0001702405969192231,0.8943812043592985,0.006063076804875232,0.9899167946385629,0.00032002474358164095,47494.26,355.44627291518043,10634.12,191.1280326076864,36860.14,182.48719451407044
0,0.05,True,3,1,0.3,0.9803286,0.0004098706866781031,0.678420816909138,0.006444909953181828,0.9962046648193863,0.00020822461393427366,0.9038616451213777,0.004798216933781098,0.9833083732152744,0.00037573076285394793,60867.09,374.3442507649985,16598.61,249.05785685379627,44268.48,173.71824860673073
0,0.1,True,3,1,0.3,0.9616279000000002,0.0006442226464366343,0.678481826941441,0.005163123469905641,0.9930895076872878,0.00027545952514161317,0.9160358662194785,0.003098458269586291,0.9652753057145196,0.000652289694776807,87169.97,398.3351833353769,29765.02,298.8960151604365,57404.95,180.29484129608306
